epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.7188906410615437,0.3899260744267636,1.5353267555236816,0.515
2,1.427305568759714,0.5054504448064152,1.3240105228424073,0.596
3,1.2759357125384814,0.5559453702543541,1.2737799282073974,0.589
4,1.1922727563882767,0.5870191705300087,1.524634132385254,0.487
5,1.1520316186158552,0.598797143215136,1.0812122802734374,0.673
6,1.105268369117128,0.621350707931337,1.3059049310684203,0.545
7,1.0679039562455008,0.630873324144844,1.2687664976119994,0.567
8,1.0362978470518152,0.6391429645407843,1.2245232124328613,0.599
9,1.017000761221501,0.6510462348076682,1.2075113439559937,0.605
10,0.9896180624054303,0.6554316501691517,1.1313644313812257,0.638
11,0.9709231395154441,0.6735997995238692,1.018444239616394,0.625
12,0.9757127430247508,0.6647036712191454,1.03399005317688,0.687
13,0.9309572302717087,0.6761057511590026,1.0693549995422362,0.636
14,0.9303803396858289,0.6809923568475128,1.3342032260894776,0.582
15,0.9078032834878498,0.6876331286806164,0.9914814968109131,0.678
16,0.8980875684718801,0.6901390803157499,1.224118516921997,0.632
17,0.8800919528608557,0.6979075303846636,1.0652288694381713,0.665
18,0.8849526099462047,0.6962786618218268,1.067936556816101,0.667
19,0.887007856171855,0.6935221150231801,1.0458103590011596,0.672
20,0.8650916634929642,0.7040471118907405,1.4605480732917786,0.57
21,0.8545992593540612,0.7026688384914171,1.8228870630264282,0.475
22,0.8235790414210326,0.7219646660819447,1.0993628749847413,0.654
23,0.8414579721459648,0.7104372885603308,1.0521732606887817,0.674
24,0.8257980563709004,0.714572108758301,1.490290786743164,0.567
25,0.8141231686679691,0.7208369878461346,1.0656908712387085,0.658
26,0.8123286552573188,0.722215261245458,1.0182153282165527,0.686
27,0.8141541354803494,0.7185816313745145,0.9048308091163635,0.726
28,0.7928530004012257,0.7284801403332916,0.9996897554397584,0.675
29,0.7834972715694464,0.730986091968425,1.0232597517967223,0.685
30,0.7815302464615774,0.7322390677859917,1.0910814199447632,0.684
31,0.7749454782893672,0.7402581130184187,1.2408779134750367,0.634
32,0.7568797238144028,0.7461470993609823,1.529458766937256,0.513
33,0.743619513368266,0.746648289688009,1.3796282281875611,0.578
34,0.7676285330237429,0.7407593033454455,1.5067954497337341,0.57
35,0.7448695661534404,0.7514095977947626,0.9230469360351562,0.731
36,0.7384265012840268,0.7537902518481393,1.0280965757369995,0.683
37,0.733807397962677,0.7529131687758426,0.9168981566429139,0.722
38,0.7269272623302913,0.7557950131562461,1.050556071281433,0.681
39,0.7259962013260401,0.7514095977947626,1.0986250500679016,0.639
40,0.7157123208852538,0.7583009647913795,0.9441652970314026,0.699
41,0.7115094170073283,0.7601804285177296,1.3692938461303712,0.556
42,0.69973242888548,0.7635634632251598,0.8936619215011596,0.713
43,0.7003791651216729,0.7644405462974565,0.9958676590919494,0.715
44,0.7006271902129638,0.7679488785866433,0.9856463947296142,0.704
45,0.6955980903566698,0.7649417366244832,0.9974578266143799,0.67
46,0.6865570497287274,0.7644405462974565,0.9670829958915711,0.693
47,0.6873734054178869,0.7733366746021801,0.9915649490356445,0.711
48,0.6868126878477311,0.761934594662323,0.9979258790016174,0.666
49,0.6762846967597725,0.7789750657812304,0.9610167088508605,0.693
50,0.6633051217849535,0.7813557198346072,0.9755700759887695,0.691
51,0.6705901017166322,0.7793509585265005,1.0501960673332214,0.689
52,0.6701219574488908,0.7733366746021801,0.9661993989944458,0.686
53,0.6503741434456606,0.7816063149981205,1.00972625207901,0.679
54,0.6611289416857941,0.7777220899636637,1.1137849471569061,0.665
55,0.653037343142012,0.7867435158501441,1.0349206686019898,0.653
56,0.63946958278119,0.7838616714697406,0.9283069467544556,0.683
57,0.639114872634956,0.7882470868312241,0.9961221861839294,0.712
58,0.6488211948371833,0.7851146472873074,0.9496311535835266,0.709
59,0.6323290351428659,0.7926325021927076,1.0200639123916626,0.695
60,0.6401256174091826,0.783736373887984,0.9016737408638,0.737
61,0.6118469727754802,0.7946372635008144,0.8937143316268921,0.697
62,0.6225406459296142,0.7961408344818945,1.0353836832046508,0.676
63,0.6117363778246239,0.7960155369001378,1.0827642459869384,0.631
64,0.6116435473133427,0.7975191078812179,0.968980434179306,0.685
65,0.6135904548789846,0.8002756546798647,1.1090238502025604,0.666
66,0.6150181858017695,0.7972685127177046,0.9662345910072326,0.711
67,0.6159887114774761,0.7936348828467611,0.9180737237930298,0.705
