epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.9640287538322196,0.26563087332414487,1.7497903137207031,0.396
2,1.6025157534617587,0.4055882721463476,1.5964268960952759,0.467
3,1.4831616124358784,0.4584638516476632,1.530900707244873,0.503
4,1.4188413315437116,0.4875328906152111,1.459954737663269,0.547
5,1.3646575868196944,0.5072046109510087,1.4051155376434326,0.556
6,1.3248015809456457,0.530384663575993,1.3822200698852538,0.561
7,1.2829945594979744,0.5407843628617968,1.4397870121002196,0.507
8,1.2388524939102452,0.5569477509084074,1.286014778137207,0.577
9,1.2117083848769945,0.5756170905901516,1.2872292804718017,0.56
10,1.183354600257644,0.5798772083698784,1.3043923697471618,0.59
11,1.1600292131366354,0.5837614334043353,1.2150669994354248,0.614
12,1.1395117253785803,0.5937852399448691,1.1690377016067506,0.638
13,1.113589015181479,0.6159629119158,1.161545753479004,0.631
14,1.0883096274748854,0.6208495176043103,1.1348970084190368,0.631
15,1.079297184242131,0.6244831474752537,1.104686942100525,0.663
16,1.0505973946374545,0.6325021927076807,1.126867660522461,0.642
17,1.0352050453824009,0.639644154867811,1.0679965124130248,0.675
18,1.0197033341584267,0.6413983210124045,1.052121030807495,0.663
19,1.0010520051765706,0.6477884976819948,1.1365939464569093,0.639
20,0.9892292541230386,0.6580628993860419,1.086832260608673,0.666
21,0.9713631337813127,0.660694148602932,1.122410535812378,0.649
22,0.9668070996051115,0.6655807542914421,1.0450267896652221,0.663
23,0.9486715582032175,0.670592657561709,1.0448129744529724,0.672
24,0.9297061475532244,0.6831224157373763,1.0965864143371582,0.667
25,0.9212715647719794,0.6807417616839995,1.046127893447876,0.685
26,0.9051242549382659,0.6868813431900764,1.0733361616134645,0.664
27,0.893231869296552,0.6839994988096729,1.0123206486701966,0.683
