epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.8413642026804218,0.33479513845382786,1.6020545806884765,0.503
2,1.562968356659233,0.43678737000375895,1.461649178504944,0.529
3,1.4439121193790807,0.4904147349956146,1.3118910570144653,0.609
4,1.3709613868070267,0.5113394311489788,1.4743751430511474,0.487
5,1.3022729024867965,0.5392807918807166,1.2372200927734376,0.62
6,1.2788961705311903,0.553314121037464,1.328399990081787,0.534
7,1.2554798459905145,0.554441799273274,1.1755043354034425,0.636
8,1.2175466730516666,0.5664703671219146,1.190328067779541,0.615
9,1.2067138185448523,0.5747400075178549,1.1762557411193848,0.605
10,1.1748315316515598,0.5880215511840622,1.1043498849868774,0.623
11,1.1639927163217887,0.5895251221651422,1.117347767829895,0.652
12,1.1350889866131915,0.5960405964164892,1.2209826021194459,0.582
13,1.1297117692757155,0.5991730359604059,1.0771947145462035,0.634
14,1.1013113264526107,0.6109510086455331,1.0921174974441528,0.65
15,1.0940838626356832,0.6145846385164766,1.0270710725784302,0.665
16,1.0830637500214706,0.6139581506076933,1.0051157970428466,0.69
17,1.0658381068606437,0.6277408846009273,1.1162164053916932,0.619
18,1.0569929398027762,0.6313745144718707,0.9965141324996948,0.671
19,1.0530183768230577,0.6298709434907906,0.9761099166870117,0.681
20,1.0415586935310281,0.6372635008144343,1.0319575595855712,0.66
21,1.0246484858352518,0.6446560581380779,1.1130475430488587,0.602
22,1.0126853698686973,0.6427765944117279,1.0134736108779907,0.669
23,1.0035902635000535,0.6494173662448315,1.0714480800628663,0.641
24,1.0054542025353523,0.6544292695150984,0.9489154300689697,0.689
25,0.9928745376393097,0.6534268888610449,1.0440200500488281,0.67
26,0.9744042154467355,0.6561834356596917,1.09091384267807,0.662
27,0.9772446976316228,0.6600676606941486,0.9806679406166077,0.663
28,0.9534513010534782,0.6735997995238692,0.9312792148590088,0.682
29,0.9546980591230174,0.6630748026563087,0.9777106552124023,0.689
30,0.935217749727443,0.676356346322516,1.107270372390747,0.64
