epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.245691161901935,0.5574489412354342,1.061968864440918,0.635
2,0.7494542372434334,0.7398822202731488,1.0572499275207519,0.683
3,0.5716007621630946,0.8011527377521613,0.985939730644226,0.68
4,0.4200234273116013,0.8579125422879338,1.0734908437728883,0.695
5,0.3150527631223777,0.8873574740007518,1.225810051202774,0.708
6,0.24677186150347927,0.9168024057135697,1.213640771150589,0.701
7,0.1957120125626221,0.932339305851397,1.3012083213329315,0.715
8,0.16624928445329704,0.9404836486655808,1.4748632000684738,0.714
9,0.14416287270886993,0.9496303721338178,1.521978684335947,0.696
10,0.12441265571089022,0.9551434657311114,1.3613855777978896,0.704
11,0.10300687367131317,0.9669214384162386,1.7995073432922364,0.701
12,0.09872255645820244,0.9665455456709685,1.5539264216423034,0.71
13,0.09630878075122713,0.9649166771081318,1.6545645524263382,0.715
14,0.08263294465719437,0.9731863175040721,1.705321757555008,0.709
15,0.0848517495494202,0.9706803658689387,1.6186229304075241,0.725
