epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.896904151805017,0.2913168775842626,1.7633153705596925,0.394
2,1.5996156225914258,0.4144844004510713,1.6351597642898559,0.451
3,1.523150641642452,0.44656058138077936,1.5836701374053954,0.484
4,1.4374081772859346,0.4812680115273775,1.5241051025390624,0.502
5,1.3655639457427802,0.5046986593158752,1.3775297737121581,0.567
6,1.3021657537538716,0.5355218644280165,1.345381856918335,0.574
7,1.2653721448413533,0.5498057887482771,1.3224240169525145,0.564
8,1.2084752744398175,0.5756170905901516,1.2215507545471191,0.599
9,1.179936016282556,0.5845132188948753,1.1810710172653198,0.64
10,1.1569288269109168,0.5971682746522992,1.1539085836410523,0.633
11,1.1254887866161325,0.5996742262874326,1.1965026760101318,0.601
12,1.108668694249999,0.61445934093472,1.1347377443313598,0.626
13,1.0694328463775087,0.631625109635384,1.1108664579391478,0.639
14,1.0586303944964708,0.6317504072171407,1.116670503616333,0.652
15,1.0241776521216954,0.6454078436286179,1.0988310861587525,0.66
16,1.0170558259356008,0.6504197468988848,1.0882594799995422,0.663
17,1.0046413838452615,0.6525498057887483,1.121947620868683,0.633
18,0.9709490751536056,0.6634506954015787,1.1634122734069825,0.63
19,0.9771691406076377,0.6616965292569853,1.0594312715530396,0.678
20,0.9572430469161989,0.6675855155995489,1.079580729484558,0.662
21,0.9353786767940595,0.677484024558326,1.0465522351264953,0.679
22,0.9186079754086757,0.6852524746272397,1.1025251898765565,0.647
23,0.9122535955516068,0.6850018794637264,1.0387881011962892,0.694
24,0.9019940212665831,0.6905149730610199,1.0671198344230652,0.683
25,0.8846704563301707,0.6885102117529132,1.0730150043964386,0.683
26,0.8773497951656576,0.6980328279664203,1.0017441811561585,0.709
27,0.8663309572215308,0.6989099110387169,1.0770344495773316,0.692
28,0.8543931386656308,0.7044230046360105,1.0667677364349366,0.656
29,0.841812158001349,0.7113143716326275,1.016651000738144,0.696
30,0.8218032162285974,0.7159503821576244,1.0005633759498596,0.713
31,0.8175312091258367,0.7150732990853277,1.0044504280090332,0.707
32,0.8197869321275603,0.7187069289562712,1.0369254791736602,0.716
33,0.8027893733805006,0.722215261245458,1.0621047003269195,0.692
34,0.7889085516693927,0.722967046735998,0.981532341003418,0.722
35,0.7932678900884067,0.7286054379150483,0.9985102610588074,0.712
36,0.7753144633634066,0.7287307354968049,1.00628937125206,0.703
37,0.7619631324864736,0.7339932339305851,0.9979661266803741,0.728
38,0.7496547888744566,0.7435158501440923,0.9668948907852173,0.721
39,0.7523763580603672,0.7400075178549054,0.9616691970825195,0.711
40,0.7395060227981054,0.7431399573988222,0.972788158416748,0.705
41,0.7434209645384461,0.7436411477258489,0.9807405376434326,0.729
42,0.719040937657315,0.7491542413231425,0.9624774618148804,0.722
43,0.7145549125008798,0.7524119784488159,0.9548812046051025,0.727
44,0.7029192768613313,0.754291442175166,0.978603405714035,0.716
45,0.7140519511294894,0.7504072171407092,0.9541518399715424,0.731
46,0.6886016632990496,0.7640646535521864,1.0334335308074951,0.722
47,0.6919972767374029,0.7584262623731362,0.986684476852417,0.731
48,0.6775487710428543,0.76694649793259,0.9516814262866974,0.741
49,0.6813951436401743,0.7659441172785365,0.9389110317230225,0.733
50,0.6686566872131315,0.7673223906778599,0.939789717912674,0.743
51,0.6713092521070134,0.7698283423129934,0.972661767244339,0.746
52,0.6615668604165118,0.7681994737501566,0.9793163251876831,0.73
53,0.6507174796126657,0.7749655431650169,0.984312548160553,0.737
54,0.6482763314005158,0.7744643528379902,0.9453038744926453,0.738
55,0.6415664293595446,0.7778473875454204,0.968252283334732,0.72
56,0.6273917500468785,0.783360481142714,0.9270985364913941,0.76
57,0.633759526781623,0.7793509585265005,0.966590571641922,0.728
58,0.6174967640392643,0.7884976819947375,0.9504644646644592,0.744
59,0.6210063385748352,0.7892494674852776,0.9437345564365387,0.731
60,0.6215942306725277,0.7849893497055507,0.935347588300705,0.738
61,0.6092602633441127,0.7861170279413607,0.9414199075698853,0.735
62,0.6040681447582188,0.7908783360481143,0.9372977025508881,0.747
63,0.5932513965937207,0.7982708933717579,0.9980347805023193,0.74
64,0.605726143341736,0.7864929206866308,0.938778977394104,0.743
65,0.589543209060543,0.7981455957900012,0.9117479739189148,0.742
66,0.5936271758056227,0.7972685127177046,0.9458735151290893,0.734
67,0.5774103475384748,0.7995238691893246,0.9386269149780273,0.737
68,0.5650784269473768,0.8101741636386418,0.8977068214416504,0.744
69,0.5691152415136215,0.8037839869690515,0.9326243686676026,0.739
70,0.5565906101981286,0.8111765442926951,0.9106747243404388,0.74
71,0.5677294618069805,0.8035333918055382,0.9421467814445496,0.754
72,0.5532786888655618,0.8079188071670217,0.9134088815450668,0.75
73,0.5470597969083137,0.8160631499812053,0.9718263077735901,0.742
74,0.5501371013940448,0.8082946999122917,0.9159258494377136,0.754
75,0.535799186834042,0.8215762435784989,0.932669704079628,0.749
76,0.5426911126587448,0.8144342814183686,0.9501091494560242,0.719
77,0.5320520432293229,0.8156872572359354,0.8979527633190155,0.746
78,0.5276006711573398,0.8180679112893121,0.9745148770809173,0.74
79,0.5398985676307784,0.8168149354717454,0.936407683134079,0.735
80,0.5269816195086539,0.8129307104372886,0.8864462003707886,0.764
81,0.5134042347452871,0.8193208871068789,0.9330971658229827,0.744
82,0.513575719683231,0.8198220774339056,0.9499810836315155,0.758
83,0.5027200731287443,0.8289688009021426,0.968116904258728,0.756
84,0.5109220839072522,0.8235810048866057,0.9456522688865662,0.749
85,0.487086031068284,0.8331036211001128,1.0162194081544875,0.735
86,0.5031786349098749,0.8259616589399824,0.9307727358341217,0.747
87,0.49382076885837345,0.8248339807041725,0.9047971577644348,0.753
88,0.4870468011185902,0.8339807041724094,0.9052426301240921,0.746
89,0.47692832036314714,0.8425009397318631,0.9812477657794952,0.748
90,0.48273514414876195,0.8332289186818694,0.945674320936203,0.748
91,0.4765665973544255,0.8354842751534896,0.94226575922966,0.745
92,0.46505150098487585,0.8404961784237565,0.9337746560573578,0.754
93,0.47490424738538517,0.837614334043353,0.9162021461725235,0.755
94,0.46424223970850076,0.8374890364615963,0.8984336912631988,0.749
95,0.4632385750078883,0.8388673098609197,0.9076473801136017,0.757
96,0.4564500894706032,0.8417491542413231,0.9443675112724305,0.748
97,0.4626741813972561,0.8373637388798396,0.958431074976921,0.752
98,0.46035797447769017,0.8406214760055131,0.9767256791591644,0.751
99,0.43842036874427814,0.8461345696028066,0.9509309813976288,0.742
100,0.44315549464075504,0.8458839744392933,0.9309533560276031,0.767
101,0.443724904147295,0.8441298082946999,0.9535244615077972,0.755
102,0.4314362350718268,0.8522741511088836,0.9935203695297241,0.758
103,0.43267976279516235,0.8531512341811803,0.9809050006866455,0.742
104,0.43656287473658995,0.8458839744392933,0.9822370762825012,0.756
105,0.42698660707611175,0.8513970680365869,0.9503746975660324,0.763
