epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.7142725628340338,0.3817817316125799,1.4845485610961915,0.51
2,1.4287966305025686,0.4996867560456083,1.4046159086227417,0.532
3,1.2832701790976564,0.5539406089462473,1.278493420600891,0.584
4,1.200907633472185,0.5840120285678486,1.1760622386932373,0.612
5,1.1486243687690523,0.6018042851772961,1.1323466033935548,0.638
6,1.0951219406690742,0.622102493421877,1.1516578664779664,0.63
7,1.0777431485751805,0.623230171657687,1.1550424423217773,0.611
8,1.0608580697226564,0.6277408846009273,1.1107914304733277,0.669
9,1.0387205359571605,0.644280165392808,1.1429879813194275,0.584
10,1.0191196937068723,0.6480390928455081,1.0586773977279662,0.658
11,0.9918302088329897,0.6588146848765819,1.2582471103668214,0.61
12,0.9828831065255229,0.6588146848765819,1.159761923789978,0.618
13,0.9574755924250784,0.6649542663826589,1.544536030769348,0.516
14,0.9578383684666171,0.6683373010900889,1.6062395448684692,0.473
15,0.9294892665647113,0.6742262874326526,1.4812523641586304,0.526
16,0.9237048123029521,0.6818694399198095,1.177086769104004,0.607
17,0.9021582264990424,0.6871319383535898,1.0478371367454529,0.66
18,0.9036472695705183,0.683623606064403,1.3867228088378907,0.544
19,0.8766231223419935,0.6960280666583135,1.199275351524353,0.611
20,0.8735203295852767,0.6990352086204736,2.0065595569610597,0.465
21,0.878427574123271,0.7025435409096604,0.9462369475364685,0.713
22,0.8536042886678923,0.7050494925447939,0.9346559228897094,0.703
23,0.852572948662892,0.7071795514346573,1.5660638780593872,0.542
24,0.8472289413217464,0.7044230046360105,1.004590075492859,0.673
25,0.8205011055076978,0.7199599047738379,1.128846899986267,0.626
26,0.8164003341512533,0.7129432401954642,0.9965376477241517,0.69
27,0.8221837035502247,0.7185816313745145,0.99859157371521,0.685
28,0.8172047694230375,0.7208369878461346,1.03879452419281,0.666
29,0.7982068405147185,0.7288560330785616,0.9693522210121155,0.702
30,0.7906331236896292,0.7299837113143717,0.8815834760665894,0.729
31,0.7935204799201252,0.7257235935346448,1.077786971092224,0.676
32,0.7824134779833803,0.7301090088961283,0.8810888061523438,0.722
33,0.7748035124677298,0.7326149605312617,0.8890327672958374,0.718
34,0.7732798625929674,0.737125673474502,0.9525878648757935,0.71
35,0.7499687275093699,0.7425134694900388,1.2060926094055175,0.64
36,0.7505730186066163,0.7410098985089588,1.1111307497024536,0.634
37,0.7592067852487482,0.746648289688009,1.093478819847107,0.62
38,0.7336117330611373,0.7490289437413858,0.9369413423538208,0.696
39,0.729327761743051,0.7517854905400326,0.9051711697578431,0.703
40,0.7362459859682524,0.7501566219771958,0.9253521871566772,0.706
41,0.7232981520761987,0.7579250720461095,0.8925947852134705,0.709
42,0.7180001087101192,0.7559203107380028,1.2293563284873963,0.601
43,0.715220432594566,0.7540408470116526,0.8434032068252564,0.718
44,0.7016868476371182,0.7603057260994863,0.8790105214118957,0.74
45,0.7078435500378208,0.7616839994988097,0.8758695578575134,0.708
46,0.6887919543724791,0.7715825084575868,0.8508570928573609,0.729
47,0.6903183499369582,0.7654429269515098,0.8754766268730163,0.724
48,0.693348100102944,0.7675729858413732,1.0012944197654725,0.702
49,0.692850856662409,0.7673223906778599,1.1755185134410857,0.593
50,0.6803231022214847,0.7680741761683999,1.0482761483192444,0.677
51,0.6710752928380963,0.7734619721839369,0.9170706648826599,0.739
52,0.6487199076882073,0.7878711940859542,0.8980579819679261,0.72
53,0.6720383671154251,0.7723342939481268,1.0065390286445617,0.697
54,0.6523588257741993,0.7858664327778474,0.9038270430564881,0.725
55,0.6523231735520458,0.7878711940859542,1.0952219786643982,0.639
56,0.6382729181698459,0.7886229795764942,0.9183095197677612,0.715
57,0.6507497290638272,0.7778473875454204,1.1236745748519898,0.666
58,0.6414131832860672,0.7847387545420373,0.8929610697031021,0.724
59,0.6397854138579737,0.7871194085954141,0.9433639178276062,0.702
60,0.6345967093575734,0.7863676231048741,0.9309581608772278,0.73
61,0.6161228827838088,0.7970179175541912,1.1605769197940827,0.656
62,0.6200176898869427,0.7973938102994612,1.0401437430381775,0.682
63,0.6174941489816295,0.7977697030447313,1.0117782502174377,0.695
64,0.6257688030199126,0.7957649417366245,0.8980587730407715,0.703
65,0.6053639998667193,0.8010274401704047,0.9543839545249939,0.687
66,0.6187855468598722,0.7975191078812179,0.8262014703750611,0.763
67,0.615677942699126,0.7958902393183812,0.8830154848098755,0.731
68,0.619149511342299,0.7923819070291943,0.8326720013618469,0.729
69,0.5997158149298145,0.8024057135697281,1.067314151287079,0.696
70,0.6005079302553574,0.7992732740258113,0.886680332660675,0.717
71,0.5919551953473585,0.8026563087332415,0.8854501852989197,0.747
72,0.5971728829404881,0.8034080942237815,0.9168047568798066,0.711
73,0.5889497846159596,0.8025310111514847,1.1023628005981445,0.684
74,0.5882577026320526,0.8040345821325648,0.9191567859649659,0.715
75,0.5778318610186566,0.8090464854028317,0.9344985423088074,0.725
76,0.5901869386714617,0.8061646410224282,1.053499035358429,0.704
77,0.5755655839245745,0.8106753539656685,0.9749754567146302,0.712
78,0.5848933733311711,0.808921187821075,0.9482611389160156,0.689
79,0.5701151668405551,0.8165643403082321,1.0914389300346374,0.675
80,0.5760979287726824,0.8052875579501315,0.8522555649280548,0.736
81,0.571857191038795,0.8125548176920185,0.9129578270912171,0.711
82,0.5631774475798245,0.8097982708933718,0.9281904444694519,0.717
83,0.5609213904268893,0.8128054128555319,1.274149941444397,0.632
84,0.5520271594072401,0.8180679112893121,1.0381333169937135,0.702
85,0.5517081538099288,0.8174414233805287,1.1545971307754517,0.605
86,0.5510543980644454,0.8135571983460719,0.9810472745895386,0.712
87,0.5578355715248223,0.816940233053502,0.9180694704055786,0.71
88,0.5561777496211676,0.815812554817692,0.9763243579864502,0.712
89,0.5511959246668418,0.8138077935095853,0.9408541007041931,0.732
90,0.5433857658276536,0.821952136323769,0.9032277264595032,0.739
91,0.5445806851976722,0.8259616589399824,0.8211371273994446,0.75
92,0.5473066466805511,0.8190702919433654,0.9623594498634338,0.721
93,0.5390032744283679,0.8210750532514722,1.1837694065570832,0.631
94,0.5504468293017335,0.8149354717453953,0.9737360782623291,0.697
95,0.5395333309204055,0.8237063024683624,0.9915825071334838,0.723
96,0.5309344264830941,0.8228292193960657,1.0323166029453277,0.694
97,0.5372357805365833,0.8213256484149856,0.9434460663795471,0.715
98,0.5211809503152367,0.8298458839744393,1.0847843272686004,0.673
99,0.5360429393380316,0.8214509459967423,1.0682572655677796,0.71
100,0.5357949435860273,0.823831600050119,0.9638534488677979,0.73
101,0.533042459600836,0.821952136323769,0.9653845717906951,0.727
102,0.5278767042703131,0.8268387420122791,0.9267077894210816,0.74
103,0.5268957403657312,0.8293446936474126,0.9076669001579285,0.712
104,0.5179185556851598,0.8287182057386292,0.9240571322441101,0.724
105,0.5295874990813192,0.8275905275028193,0.9641423196792602,0.709
106,0.5161131951104219,0.8316000501190327,1.0445835788249969,0.697
107,0.5263652189933123,0.8265881468487658,0.9956003546714782,0.706
108,0.5224991463924795,0.8297205863926826,0.9715282669067383,0.714
109,0.5330171720483611,0.8247086831224157,0.9998940832614899,0.716
110,0.5183531490577341,0.8267134444305225,1.0068099012374878,0.726
111,0.5178452228905339,0.8309735622102493,0.9181486144065857,0.718
112,0.5080456256552786,0.8353589775717328,0.8616713843345642,0.734
113,0.5135650872855598,0.8274652299210625,1.0880872728824615,0.7
114,0.5205717146239802,0.831474752537276,0.9259779753684998,0.739
115,0.5106256612559157,0.8328530259365994,1.0017682342529297,0.702
116,0.5109021833644686,0.8321012404460594,0.9847840394973755,0.686
