epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.966217256640898,0.27189575241197844,1.8024027767181396,0.425
2,1.5044224651710325,0.4505701039969929,1.5715844593048096,0.489
3,1.3447417483534703,0.5152236561834357,1.5525672655105591,0.526
4,1.2580031190744814,0.5518105500563839,1.401356692314148,0.55
5,1.1860211586357732,0.576619471244205,1.34559370803833,0.593
6,1.1321267751416024,0.606440295702293,1.341965968132019,0.571
7,1.0865650487385243,0.6203483272772835,1.2662774605751037,0.631
8,1.0361013331668387,0.6392682621225411,1.2192281541824341,0.632
9,0.9975240666037917,0.6514221275529383,1.185890205860138,0.649
10,0.965272656666756,0.671344443052249,1.1795795111656189,0.662
11,0.9155313372985415,0.6871319383535898,1.1056512203216553,0.674
12,0.8943372341179785,0.6969051497306102,1.0914897170066833,0.682
13,0.8698672619122578,0.7053000877083072,1.0577254672050476,0.665
14,0.8462594522298869,0.7100613958150608,1.0835730633735656,0.671
15,0.8247719622841306,0.7140709184312742,1.0652109322547914,0.67
