epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.9409492850199093,0.2805412855531888,1.730329906463623,0.405
2,1.5896615677647028,0.41473499561458466,1.6175544576644898,0.474
3,1.4849659049440753,0.4668587896253602,1.6190831546783446,0.485
4,1.4015328993909029,0.492920686630748,1.4563224029541015,0.531
5,1.339138990087238,0.5088334795138454,1.4619540510177613,0.555
6,1.318307109717632,0.5243703796516728,1.3438221788406373,0.571
7,1.2785921472607513,0.5412855531888234,1.2884088277816772,0.586
8,1.240265990629962,0.5614584638516477,1.3084959945678711,0.59
9,1.2228280815948536,0.5623355469239444,1.2909896202087403,0.605
10,1.1951396599283135,0.5783736373887984,1.2618078031539917,0.594
11,1.1718024550382244,0.5939105375266257,1.3096614246368408,0.566
12,1.1388687716736081,0.6034331537401328,1.2122648267745972,0.623
13,1.1149985898095196,0.6124545796266132,1.2973756504058838,0.59
14,1.0929836173237393,0.6168399949880967,1.1962107882499695,0.634
15,1.0713399107063972,0.630873324144844,1.1576579494476318,0.648
16,1.0637218648367786,0.6298709434907906,1.1558674306869507,0.653
17,1.0406819283551492,0.6422754040847012,1.1261424417495727,0.647
18,1.0326407287909771,0.6418995113394311,1.134525774002075,0.644
19,1.001743661537309,0.6584387921313118,1.2079943838119507,0.624
20,0.9784999774625883,0.667961408344819,1.084807415008545,0.669
21,0.9622057290726057,0.669464979325899,1.0839574918746948,0.682
22,0.956443419075299,0.670592657561709,1.170587338447571,0.662
23,0.9459147391321068,0.6754792632502192,1.1357394828796388,0.652
24,0.9236333425175559,0.6892619972434532,1.1432246704101563,0.655
25,0.9262592290191928,0.6787370003758928,1.068282365322113,0.688
26,0.8949946252464158,0.6943991980954768,1.0320959968566894,0.692
27,0.886995575307321,0.6941486029319635,1.0419160861968995,0.693
28,0.8785961966454243,0.6954015787495301,1.0385801730155946,0.683
29,0.8689027998011567,0.7030447312366871,1.0739839901924133,0.682
30,0.8431638786031286,0.713444430522491,1.068564784049988,0.682
31,0.8414577285966514,0.7118155619596542,1.0454077954292298,0.666
32,0.831101775602535,0.7133191329407342,1.0293421139717103,0.685
33,0.8229674918880708,0.7188322265380278,1.0204068613052368,0.706
34,0.8166678223062048,0.7218393685001879,1.0552065567970277,0.688
35,0.7974093579033117,0.7253477007893747,1.0182935600280763,0.695
36,0.7857058291267354,0.7318631750407217,1.0821311912536622,0.666
37,0.7845411421720612,0.729106628242075,1.0070637798309325,0.706
38,0.7653341722091089,0.7412604936724722,0.9850042386054992,0.715
39,0.7712930374285315,0.7372509710562586,0.9992369551658631,0.695
40,0.750340758297859,0.7443929332163889,1.0042187676429748,0.709
41,0.7376284068008068,0.7500313243954392,0.9851625542640686,0.718
42,0.7402265163953256,0.7482771582508457,0.9729092931747436,0.705
43,0.7240347958734319,0.753539656684626,1.0284950370788575,0.711
44,0.7183008958240034,0.7544167397569227,1.04212300825119,0.702
45,0.7157158163567412,0.7507831098859792,1.0306838717460631,0.723
46,0.7094032725748928,0.7574238817190828,0.9703611204624176,0.727
47,0.6899547027982935,0.7671970930961033,0.9594730389118195,0.718
48,0.6977388472720475,0.7616839994988097,0.9766440892219543,0.707
49,0.6869622479852109,0.76882596165894,0.9485028417110443,0.721
50,0.6679733289974462,0.7730860794386668,0.9915259337425232,0.723
51,0.6610487151782236,0.7719584012028567,0.9728979749679565,0.711
52,0.660380639254397,0.7774714948001503,0.98310369515419,0.726
53,0.6476050099772688,0.778348577872447,0.9727914681434632,0.712
54,0.634968340370742,0.7823581004886606,0.9816042187213898,0.714
55,0.6333212068827435,0.7882470868312241,1.04259339594841,0.736
56,0.6355651969517432,0.7822328029069039,0.9698769524097443,0.72
57,0.6264316873015086,0.7849893497055507,0.9937477996349334,0.706
