epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.6350349400249913,0.44255105876456585,1.517221607208252,0.467
2,1.2797817055137366,0.5833855406590652,1.2548790054321288,0.595
3,1.0969120857560564,0.6416489161759178,1.3859866285324096,0.494
4,1.000379755075467,0.669089086580629,1.5046357936859132,0.511
5,0.9283299333931823,0.6950256860042601,1.178426712036133,0.599
6,0.8733193655313368,0.716075679739381,1.4652456035614014,0.537
7,0.8290815467920208,0.7269765693522116,0.9563675136566162,0.708
8,0.8039903440969568,0.7380027565467987,1.0578660717010497,0.636
9,0.7715320102315009,0.7441423380528756,1.1490337400436401,0.635
10,0.7274417186079132,0.7606816188447563,1.0341800003051758,0.69
11,0.7317076814516701,0.7572985841373262,1.4606509709358215,0.525
12,0.690648245036251,0.7749655431650169,1.0377765383720399,0.7
13,0.669629862838454,0.7821075053251473,1.2912130393981933,0.602
14,0.649380154910504,0.7930083949379777,1.06199063873291,0.681
15,0.6370886243565193,0.791755419120411,1.0539813265800475,0.685
16,0.6237533870548133,0.792883097356221,1.4536711206436157,0.596
17,0.599660486950042,0.8057887482771583,1.1668235874176025,0.631
18,0.60701737015069,0.800150357098108,0.9917629663944244,0.712
19,0.5728095052550273,0.8135571983460719,1.0968958723545075,0.665
20,0.5588734728503445,0.8203232677609322,0.9386396307945252,0.709
21,0.5475330810068305,0.8267134444305225,0.9535323271751404,0.702
22,0.5336414736070932,0.8308482646284927,1.3294914937019349,0.635
23,0.5343590184827748,0.832602430773086,1.340671283721924,0.605
24,0.5122868885164675,0.8353589775717328,0.9075630173683167,0.74
25,0.49804671104054987,0.8468863550933466,1.2363627691268921,0.65
26,0.49493302851299226,0.84488159378524,0.8727861752510071,0.719
27,0.47568220995733457,0.8481393309109134,1.2204872837066651,0.654
28,0.4751859787875377,0.8495176043102368,0.9825374777317047,0.695
29,0.4677386721144522,0.8541536148352337,0.9575408675670624,0.735
30,0.45281152785115636,0.8586643277784739,0.8789873960018157,0.723
