epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.9448060080634966,0.2754040847011653,1.745254539489746,0.417
2,1.613891845477761,0.40634005763688763,1.654164161682129,0.466
3,1.5103001937637979,0.4515724846510462,1.6156110038757325,0.489
4,1.4410620009655672,0.47851146472873074,1.5170875034332276,0.506
5,1.3753955898958854,0.5057010399699285,1.443019760131836,0.522
6,1.3458381025523205,0.5057010399699285,1.4164893798828124,0.553
7,1.3127127244439345,0.524996867560456,1.4757310104370118,0.532
8,1.296957666227773,0.5278787119408596,1.3729362173080444,0.578
9,1.248802989665286,0.5539406089462473,1.270430742263794,0.598
10,1.2290629523392833,0.5598295952888109,1.3264150285720826,0.57
11,1.2006563417536023,0.5772459591529884,1.2312840538024903,0.617
12,1.1747870614110132,0.5818819696779852,1.2482688550949097,0.622
13,1.1694329956124232,0.5900263124921689,1.2113812398910522,0.618
14,1.1384436735128822,0.5979200601428393,1.1891205015182496,0.622
15,1.1205971778865567,0.6041849392306728,1.2566746311187744,0.6
16,1.1088456062427545,0.6153364240070167,1.2589424924850463,0.611
17,1.082402458302644,0.622854278912417,1.1636921615600586,0.639
18,1.075150524370504,0.6272396942739005,1.1729555225372315,0.65
19,1.056628176673375,0.6353840370880842,1.1880143976211548,0.636
20,1.0449757324530506,0.6372635008144343,1.1689477434158326,0.65
21,1.0326950839924762,0.6420248089211879,1.1104613356590272,0.655
22,1.0159143073085914,0.6471620097732114,1.1756257162094117,0.637
23,1.0164218057502916,0.6497932589901015,1.1495224676132203,0.638
24,0.9866647480305178,0.6648289688009021,1.0967612161636353,0.664
25,0.9690507676887895,0.6744768825961659,1.09626789188385,0.664
26,0.9693871161764748,0.6647036712191454,1.0624290719032288,0.664
27,0.9548600434271141,0.6638265881468488,1.0515318083763123,0.693
28,0.9506554220227905,0.6709685503069791,1.0900715475082396,0.663
29,0.9385467716034694,0.6753539656684626,1.0765353293418884,0.673
30,0.9233795996522444,0.6747274777596792,1.052073920249939,0.693
31,0.9320172821873487,0.674852775341436,1.0475093207359314,0.678
32,0.9002161884110698,0.6885102117529132,1.0210807514190674,0.702
33,0.8960627604660093,0.6972810424758802,1.0418052053451539,0.684
34,0.8933162526698388,0.6956521739130435,1.1252217893600465,0.656
35,0.8729281689182378,0.6965292569853402,1.0694532470703124,0.649
36,0.8683220032476987,0.7031700288184438,1.0698494052886962,0.663
37,0.8664378193801633,0.7005387796015536,1.0057032976150513,0.713
38,0.8666027498609693,0.7005387796015536,1.0765986065864563,0.684
39,0.8672032387703825,0.7060518731988472,0.9717047505378723,0.707
40,0.8541715229652442,0.7069289562711439,1.0141043448448182,0.696
41,0.8455741312058405,0.7083072296704673,0.9780920310020447,0.703
42,0.8344532480336657,0.7119408595414108,0.9970636568069458,0.693
43,0.8182161800724838,0.7197093096103245,0.9703759341239929,0.72
44,0.8161133497285,0.7185816313745145,1.0499450817108154,0.683
45,0.8097919169904415,0.7179551434657311,0.9726018877029419,0.709
46,0.799478916361015,0.7242200225535648,0.9759774904251098,0.713
47,0.8021992536105543,0.7255982959528882,0.9799055986404419,0.704
48,0.803922286018395,0.7203357975191079,1.0372248435020446,0.686
49,0.7837511553619159,0.7347450194211251,0.9630896558761597,0.707
50,0.7688389530816393,0.737125673474502,0.9873590898513794,0.703
51,0.7745115310756534,0.7339932339305851,0.9449871082305908,0.712
52,0.7647108286861907,0.7401328154366621,1.0445542364120484,0.693
53,0.7718369056222254,0.7321137702042351,0.9362824082374572,0.72
54,0.7514952001244841,0.7450194211251723,1.065059953212738,0.695
55,0.766496880731701,0.7353715073299085,0.9195167045593262,0.729
