epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.943343747141606,0.26913920561333166,1.6932678871154785,0.404
2,1.6068803581464353,0.40972309234431775,1.6074379119873048,0.456
3,1.512171745860417,0.46084450570103996,1.5223480319976808,0.48
4,1.4480180809064969,0.4783861671469741,1.4686612291336059,0.504
5,1.3838339319893507,0.5009397318631751,1.4675015306472778,0.507
6,1.3415317964828668,0.5206114521989725,1.3887982482910157,0.539
7,1.289621291565665,0.5353965668462599,1.31539395236969,0.58
8,1.262953438834728,0.5541912041097606,1.2808864879608155,0.577
9,1.220559198968976,0.5637138203232678,1.3759781484603881,0.586
10,1.1950100645088728,0.5761182809171783,1.2237029685974121,0.608
11,1.1671189676922167,0.5949129181806792,1.2135832262039186,0.628
12,1.1209230719465852,0.6014283924320261,1.2711622924804689,0.61
13,1.0999045590980356,0.6202230296955269,1.1828078565597535,0.647
14,1.0817022311957822,0.6200977321137702,1.134120726585388,0.665
15,1.043822662840211,0.6401453451948378,1.141154294013977,0.656
16,1.0245271572686125,0.6432777847387545,1.1406018199920653,0.67
17,1.0052447251815901,0.6521739130434783,1.1845162410736083,0.647
18,0.9929650043906492,0.6578123042225285,1.1253036508560181,0.677
19,0.9852085356096354,0.6551810550056384,1.0447031841278076,0.69
20,0.9530098239008219,0.6735997995238692,1.1068785338401794,0.676
21,0.947845400432763,0.6733492043603558,1.0483204712867737,0.666
22,0.9320201101779281,0.6766069414860293,1.0926571760177612,0.665
23,0.9116594442791276,0.6818694399198095,1.0475650367736817,0.699
24,0.9047290628946092,0.6872572359353465,1.1502945227622985,0.647
25,0.8864259224101694,0.6896378899887232,1.0454867463111877,0.694
26,0.8866077489593606,0.69314622227791,1.043787362098694,0.692
27,0.8617637028387654,0.7060518731988472,1.0402687516212463,0.689
28,0.8549645910016905,0.7069289562711439,1.0837732563018798,0.683
29,0.8431238116155724,0.7020423505826338,1.0225321817398072,0.705
30,0.837339593628985,0.7094349079062774,1.0479510912895202,0.694
