epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.7107454692640784,0.3929332163889237,1.562699338912964,0.475
2,1.4336256554006948,0.4945495551935848,1.3065541667938232,0.594
3,1.3006493052718127,0.5493045984212505,1.2426845865249634,0.588
4,1.2147425140239378,0.5778724470617717,1.3449639778137208,0.568
5,1.1617812995488834,0.5890239318381155,1.1035738077163697,0.643
6,1.1076855995111068,0.6125798772083699,1.5989395179748536,0.465
7,1.0836870085101216,0.6223530885853903,1.055804931640625,0.64
8,1.042063023822676,0.6415236185941612,1.2529369058609008,0.581
9,1.0108601709323903,0.6497932589901015,1.0850488510131835,0.675
10,0.9942433388665451,0.646535521864428,1.0634928712844849,0.657
11,0.9792747441023427,0.6586893872948252,1.0303466491699218,0.674
12,0.9647873834684788,0.6654554567096855,1.0726556797027589,0.635
13,0.9546341430258144,0.669840872071169,0.994213713645935,0.674
14,0.9399803922284203,0.6733492043603558,1.0923982701301576,0.658
15,0.911366072726898,0.6857536649542664,1.0927932529449462,0.689
16,0.8877845237449571,0.69126675855156,0.9763686122894287,0.687
17,0.8853111934159994,0.69164265129683,0.9932581148147583,0.658
18,0.8955162460456559,0.6860042601177797,0.9931946201324463,0.679
19,0.8681742048266538,0.7006640771833104,1.0498779273033143,0.666
20,0.860319499174256,0.6980328279664203,1.088657383918762,0.669
21,0.8597512644882594,0.6971557448941236,0.9340161437988281,0.733
22,0.8340845257697316,0.7146974063400576,1.4191842937469483,0.584
23,0.8387941820790872,0.7058012780353339,1.1040512166023255,0.657
24,0.8131915247540413,0.7148227039218144,1.011888892173767,0.669
25,0.7991868065586815,0.7282295451697782,1.0523325634002685,0.661
26,0.8095518124684581,0.7208369878461346,1.0384710974693299,0.664
27,0.781393323068914,0.7341185315123419,0.9786318492889404,0.711
28,0.7866165968256328,0.7260994862799148,0.9430259075164795,0.692
29,0.7808556818988983,0.7254729983711314,0.9992991228103638,0.684
30,0.7788576601949974,0.7332414484400451,1.1215517706871032,0.632
31,0.7684389604480774,0.7268512717704548,0.931454345703125,0.715
32,0.7482654516476764,0.7420122791630122,1.2433991043567658,0.64
33,0.7406588931916994,0.7476506703420625,0.9199250416755677,0.728
34,0.7351792112147804,0.7453953138704423,0.9826412286758422,0.678
35,0.7440285544514342,0.7453953138704423,0.9577929363250732,0.705
36,0.729751310302506,0.7463976945244957,0.9592064747810364,0.724
37,0.7128299464260541,0.7517854905400326,0.8385100145339965,0.754
38,0.7023152766289261,0.7594286430271896,0.9074968676567078,0.743
39,0.6936169587203606,0.7629369753163764,0.9144919652938843,0.724
40,0.6883856913840587,0.7601804285177296,1.11728719329834,0.662
41,0.6933608078341215,0.7574238817190828,0.9042513761520385,0.723
42,0.6856880103895022,0.7594286430271896,0.8806951847076416,0.749
43,0.6666587481611042,0.7714572108758301,0.9398104486465454,0.71
44,0.6721492151899784,0.76957774714948,0.9709058723449707,0.717
45,0.6740879178898569,0.7658188196967799,0.93332896900177,0.73
46,0.6505844337631626,0.7774714948001503,1.0774625368118287,0.695
47,0.6456814751322146,0.7811051246710938,1.3744485158920288,0.611
48,0.6410752957423758,0.7808545295075805,0.9064229221343995,0.734
49,0.6362664644662307,0.7811051246710938,1.1572670392990112,0.665
50,0.6313087867325282,0.7854905400325773,0.873005520582199,0.736
51,0.628486667998586,0.7864929206866308,0.9497895636558533,0.728
52,0.6407993405762359,0.7801027440170405,1.009121980190277,0.705
53,0.6185911471361863,0.7873700037589274,0.9168367462158203,0.719
54,0.6075693445013902,0.7922566094474377,1.058404607772827,0.681
55,0.6113227972812841,0.7908783360481143,0.8715772662162781,0.75
56,0.604315267060577,0.7891241699035209,0.9005514750480652,0.745
57,0.5965245733687101,0.7973938102994612,1.0061223554611205,0.697
58,0.5853721346118489,0.7966420248089212,0.9067113018035888,0.725
59,0.5901442107035841,0.7978950006264879,0.915790087223053,0.724
60,0.5820303695301352,0.8019045232427015,0.8723289403915405,0.75
61,0.5771362064790194,0.8066658313494549,0.84198024559021,0.754
62,0.5763422752543957,0.8017792256609447,1.108805502653122,0.67
